,id,name,description,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,polarity,distance,scaled_distance,scaled_number_of_reviews,scaled_polarity,classified,scaled_classified,prediction_classified
538,21456131,❤️'ing ME a Downtown Location! Already Discounted!,"Downtown retreat!<br /><br />2 Full Bedrooms. Sleeps 6! Luxurious, Clean, and Spacious! The perfect home away from home with all the hotel comforts and more! Minutes away from Downtown, Byward Market, Rideau Shopping Center, Rideau Canal, and Parliament Hill! No better place to discover Ottawa.<br /><br />Parking Options available!<br /><br />In addition to the essentials, this location is equipped with:<br />- SmartTV (Netflix, youtube ...)<br />- Unlimited High Speed Internet<br />- Full Kitchen<br />- Washer/Dryer<br />- New AC setup for each room as of June 2019<br /><br />Safe and happy travels!<br /><br /><b>The space</b><br />This unit has two separate bedrooms for two couples, friends, or parents with children. A wonderful living room area which offers a Smart TV that allows Netflix and YouTube. Additionally, a modern kitchen with Granite Countertops, Stainless Steel Fridge/Stove, Washer/Dryer, fully renovated bathroom as well as access to a balcony!<br /><br /><b>Guest access<",45.42944,-75.68315,Entire home/apt,6,1,2,2,70.0,170,0.9705,2.7223095533561468,0.11685440262326414,0.3595744680851064,0.9839551192145862,3.5451486309753935,0.7509558585526828,0.7274289788274819
539,21490407,Marvelous and cozy house in central Ottawa,"Have a whole house all to yourself in Ottawa! <br />This marvelous,beautiful and cozy detached home conveniently located near universities ( Carleton, Algonquin), hospitals(Civic, Royal), 15 minutes drive to Parliament Hill. Cenntrally located with transits and stores. Newly renovated house with 6 bedrooms, 3 full baths, spacious living rooms and entertainment area, large deck in backyard, plenty of parking. One double bed and two twins can be installed if the number of guests is greater than 13.<br /><br /><b>The space</b><br />Features:<br />-Entire home available, including living room, kitchen, entertainment area, 6 bedrooms, 3 bathrooms<br />-Parking for 8 cars and free on street parking<br />-Newly renovated house in 2017. <br />-Hardwood floors throughout<br />- Access to backyard with deck, table and chairs<br />-Fresh linens and towels<br />- South facing home allows you to enjoy sunlight all day long.<br />- WiFi, cable TV<br />- A/C, Washer/ dryer.<br />It is a very quiet ar",45.35629,-75.74148000000002,Entire home/apt,16,3,6,12,163.0,168,0.9829,7.28460754990112,0.039268916738588115,0.3553191489361702,0.9909116409537166,3.4065919052744964,0.7194399496112485,0.6973062190641424
540,21516081,"★ Beautiful, modern, Glebe Loft with free parking★","This gorgeous modern fully renovated (for AirBnB) one-bedroom suite has its own separate entrance, bathroom, open concept living room, bedroom and kitchen, and is within a 2 minute walk to the Rideau Canal, Lansdowne Park which offers great restaurants & bars, shopping, and sporting events. The canal is one block away - great for walking, biking, or people watching.<br /><br /><b>The space</b><br />Our place is a 1-bedroom third floor walk up.  There is a large bedroom with a king sized bed. The living space is wonderfully airy with windows on all 4 sides.<br /><br /><b>Guest access</b><br />Guests have full and private access to the suite during their stay.  There is a punch code lock on the door which allows access anytime from check in to check out. The parking spot directly outside the door is strictly for their use.<br /><br /><b>Other things to note</b><br />The parking spot is directly outside of the front door in our main driveway.  We use the garage on the other side of the bu",45.39754,-75.68668000000002,Entire home/apt,2,1,1,1,120.14,123,0.98,3.2417000005120893,0.09700606532274236,0.2595744680851064,0.9892847124824684,3.4214407361779964,0.7228174428384749,0.6561576779787038
541,21516404,Awesome Location,"Queen bed in a private room and shares a full bathroom. Steps from the Rideau Canal , Bank Street , Landsdowne Park and TD Place. Located in the quaint neighborhood of the Glebe, Ottawa's most desirable enclave. We are close to downtown , Carleton and Ottawa Universities and everything good in Ottawa. You’ll love our large family house because of the warm cozy atmosphere,and the charming neighborhood.<br /><br /><b>Guest access</b><br />Please feel free to share our living room, sunroom, ground floor bathroom and kitchen. The 2nd floor bathroom is shared with the owners.",45.39864,-75.68387,Private room,2,2,1,1,53.0,6,0.9936,3.309179656872397,0.09488467688390237,0.010638297872340429,0.9969144460028051,3.1911509896485604,0.6704360759647,0.6561576779787038
542,21527155,Waterfront Home in the City [Ottawa Rideau River],"Amazing views of the Rideau River. The entire home has water views from wall to wall. Come and stay for a romantic getaway, business trip or just simply to have some alone time and clear your head. Canoes, paddleboards and pedal boat are available upon request for a daily fee. House is 15min from any local attractions/sites or downtown. Nothing is shared, this is an entire private unit.<br /><br /><b>The space</b><br />Entire unit over looking the Rideau River<br /><br /><b>Guest access</b><br />Entire unit. Bedroom with queen size bed and sofa bed in living room. Bedroom is open concept and has water views as well. Two full bathrooms, stainless steel appliances, eat in kitchen and washer/dryer. Desk overlooking the water. Wifi access and cable tv. Plenty of parking and separate entrance.<br /><br /><b>Other things to note</b><br />I have a 60 feet deck over looking the water. You are able to use a portion of the deck and stone bench near the water for your own pleasure. The rest of de",45.2945,-75.69733000000002,Entire home/apt,2,2,1,1,145.0,15,0.9097,13.908570960033755,0.017220888474804498,0.029787234042553186,0.9498457223001402,2.9137661778925823,0.6073425348549759,0.6263728405276568
543,21550665,Entire basement with Queen Bed and Private bath,"Private queen size bed. Comes with a private bathroom, a fridge, and a microwave. <br /><br />Unit located in the walkout basement. <br /><br />No other user in the basement.<br /><br />There's an additional charge for extra guests. Please indicate prior to booking.<br /><br />Please note there is no door between main floor and basement. Nothing can be seen from main floor to basement. We fully respect guests privacy. <br /><br />Please inform us if you have any allergy that we need to aware of, such as to the pet.<br /><br /><b>The space</b><br />Guests have access to the private bathroom on the same floor. <br />Full-size fridge and microwave on the same level for guest use only.<br /><br /><b>Guest access</b><br />For long term guests, washer and dryer can be used upon request with no additional cost.",45.27574,-75.84514,Private room,3,1,1,2,49.0,72,0.9661,18.927588854553328,0.010791325680326804,0.15106382978723404,0.9814866760168304,3.1171065091983787,0.6535940273980988,0.6263728405276568
544,21561718,"Winsome, modern apt, walk to Westboro shops!","Newly painted and renovated, this beautiful, modern, first floor walk out apartment located between desirable Westboro and Hintonburg areas in Wellington West, is only steps from delicious cafes, yoga studios, coffee shops and chic boutique stores. Ease into mornings with a steaming mug of complimentary tea or coffee from the Keurig, and cozy up in the evenings with Netflix in the warmth of your home away from home.<br /><br />Note there is no parking, but street parking is free (see below for limits).<br /><br /><b>The space</b><br />Sleep in luxurious comfort in the queen size bed with pillows upon pillows for your ultimate night's sleep. Choose from a variety of tea or coffee, and cook up a storm in this fully equipped kitchen.<br /><br />Chilly winter evenings can be kept at bay with the heated floors - no freezing your toes off!<br /><br /><b>Guest access</b><br />The entire ground level apartment is yours! There is an exterior security camera to monitor the entrance.<br /><br /><",45.39767,-75.72971,Entire home/apt,2,1,1,1,65.0,105,0.9842,2.6524942960145954,0.12011501279957792,0.22127659574468087,0.9916409537166899,3.4364294824939066,0.7262267610195225,0.7274289788274819
545,21567813,Room in quiet  (Orleans -  Ottawa).,Quite room in Ottawa - Orleans and close to every  thing  in the federal capital region.,45.44631,-75.54,Private room,1,1,1,1,20.0,49,0.9229,13.998309316809365,0.0170654492868432,0.10212765957446808,0.957251051893408,3.0080117138283784,0.6287794857764424,0.6263728405276568
546,21591360,"Clean, cozy & modern condo minutes from downtown","Clean, cozy and modern space with everything you need located in quiet neighbourhood only 12 minutes drive from downtown. <br /><br />Open concept with hardwood and gas fireplace. Great kitchen with stainless steel appliances and everything you need for cooking. Large bedrooms and a desk for work. Close to Montfort Hospital, post secondary schools and major shopping centres.<br /><br />One parking spot and bus stop is 100 feet from the condo.<br /><br />Welcome to my home, I hope your memories will be as good as mine!<br /><br /><b>Guest access</b><br />You have access to the entire place all by yourself - no sharing!<br /><br /><b>Other things to note</b><br />Please note that this is a quiet neighbourhood and that we are only looking for guests that will respect the privacy and peacefulness of the neighbours. No parties or events will be tolerated. Guests who fails to respect these rules will have to leave the place with no refund and loose their security deposits. Thanks so much for",45.43327,-75.63449,Entire home/apt,4,2,2,2,95.0,124,0.7177,6.4693065442239375,0.04510329510683054,0.2617021276595745,0.8421318373071529,2.878304229794695,0.5992764123229561,0.6430871701791491
547,21613077,"Spacious Downtown Apt,sleep 4,with parking,pets ok","Very Spacious 1 bedroom in turn of the century home. Accommodates 4, pets allowed, parking included which is rare for downtown. 5 appliances. Somewhat dated kitchen and bathroom but priced accordingly.<br /><br /><b>The space</b><br />Entire private apt with separate entrance.",45.41302,-75.70984,Entire home/apt,4,1,1,2,92.0,20,0.7447,0.7685486750925828,0.4317764208487219,0.04042553191489361,0.8572791023842917,3.475815680765212,0.7351854877214462,0.819942590378764
548,21641366,3 Private Rooms in Single Home,"Welcome to Lisbon Street. A single family home in Orleans. <br /><br />We have 2 bedrooms upstairs queen & double bed w/private washroom & in the basement 1 bedroom queen & sofa bed in family room w/memory foam mattress topper w/private washroom & family room. Also a second not shared family room area on the main floor beside the dining room.<br /><br />Guests have access to the entire house except master bedroom. The kitchen is fully stocked with any condiments you may need. We live in the house during your stay.<br /><br /><b>The space</b><br />(Pssst... Quick favor if you're thinking about booking:  Please read the entire listing as it likely answers any questions you may have and a code needed for booking. Thanks!) <br /><br />Our place is situated in Orleans, about 15 minutes drive from downtown Ottawa. <br /><br />The place includes:<br />-Two private bathrooms, complete with toilet, sink & shower.<br />-Three spacious bedroom(s). Upstairs: 1st bedroom with a queen bed, and the o",45.47914,-75.46783,Private room,8,3,3,4,150.0,9,0.9615,20.43067152436453,0.009480498509758266,0.01702127659574468,0.9789060308555401,2.9727003661818814,0.6207476186014871,0.6263728405276568
549,21644823,Ottawa/Nepean Private Room 5 (book at least 30 d),"Private Room available. Brand newly renovated apartment with approx 15 min walk to Algonquin College school. All new bathrooms, floors, lights, quartz counters and more.<br /><br /><b>The space</b><br />* Private lock for bedroom * In Unit laundry * Fully Furnished bedrooms include: Single Bed Frame, Desk, Drawer, Chair, Lamp and Optional Mattress * Brand New Central Air Conditioner to help keep cool in the summer months * Full furnished Living Area with 4 bar stools, couch and coffee table * Full designer kitchen with quartz counters , slow closing drawers and all new appliances such as dishwasher, microwave, range hood, stove and refrigerator. * Kitchen supplies include Pans, Knives, Forks, Spoons, Cups, Toaster Oven, Toaster, Coffee Machine * 2 Full Washroom newly renovated with glass slider door * Free Parking on long Double Car Driveway and Storage inside Detached Garage * 24 Hour a Day Property Management on call * Access to large backyard with no rear neighbors for privacy<br />",45.32486,-75.76132,Private room,1,2,1,1,32.0,12,0.9549,11.088122046266395,0.02338851733634069,0.023404255319148942,0.9752033660589059,2.995791388168548,0.6259998684840904,0.6263728405276568
550,21645353,Ottawa/Nepean Private Room 6 (book at least 30 d),"Private Room available. Brand newly renovated apartment with approx 15 min walk to Algonquin College school. All new bathrooms, floors, lights, quartz counters and more.<br /><br /><b>The space</b><br />* Private lock on bedroom door<br />* In Unit laundry<br />* Fully Furnished bedrooms include: Single Bed Frame, Desk, Drawer, Chair, Lamp and Optional Mattress <br />* Brand New Central Air Conditioner to help keep cool in the summer months<br />* Full furnished Living Area with 4 bar stools, couch and coffee table<br />* Full designer kitchen with quartz counters, slow closing drawers and all new appliances such as dishwasher, microwave, range hood, stove and refrigerator.<br />* Kitchen supplies include Pans, Knives, Forks, Spoons, Cups, Toaster Oven, Toaster, & Coffee Machine<br />* 2 Full Washroom newly renovated with glass slider door<br />* Free Parking on long Double Car Driveway and Storage inside Detached Garage<br />* 24 Hour a Day Property Management on call<br />* Access to",45.3268,-75.76122,Private room,1,2,1,1,32.0,2,0.9409,10.882153704804873,0.02396418007688754,0.002127659574468085,0.9673492286115006,2.952103705562745,0.6160627324850845,0.6263728405276568
551,21646346,"Beautiful bedroom, private bathroom, fireplace...","This beautiful is private space in the basement  with a large window. the space can accomodate 2 people on the double bed and has a seating place . It has a private bathroom, a fireplace and wifi. Laundry washing and drying is available at additional fee of $5 per cycle.<br /><br /><b>Guest access</b><br />Guest have access to the kitchen/dining and a private bathroom",45.44597,-75.47787,Private room,2,1,1,1,50.0,29,0.9802,18.768311705269628,0.010942533229846478,0.05957446808510637,0.9893969144460028,3.0496502778828076,0.6382505322850348,0.6263728405276568
552,21647501,Cozy 4 Bedroom in the Heart of Downtown,"A bright, spacious apartment situated in a quiet neighborhood in the heart of downtown Ottawa! Minutes away from all the major attractions, this cozy unit is set up with internet, kitchen essentials, pots, pans, etc. to make you feel right at home<br /><br />**PLEASE NOTE: there is a strict, no smoking policy in the property. This includes both tobacco and marijuana. If you do need to smoke please smoke outside, away from the house. Thank you!<br /><br /><b>The space</b><br />The beautiful house is located in the quiet neighborhood of historic sandy hills. Minutes walking to Byward Market, Ottawa U, and Rideau Center, it offers a rare tranquility in the hustle and bustle of the downtown core. <br /><br />The recently renovated unit comes fully stocked with kitchen utensils, internet, and all other essentials<br /><br /><b>Guest access</b><br />The guest will be given a key that will give them access to the main door and their private unit. Within the unit you will find all the amenitie",45.429320000000004,-75.68285,Entire home/apt,8,1,4,4,171.0,182,0.984,2.7380042887275184,0.11614429713617735,0.3851063829787234,0.9915287517531556,3.591981232510545,0.761608333183604,0.7274289788274819
553,21725451,1 Bdrm Executive Suite with Parking and Wi-Fi.,"Everything one needs to work/play and rest while staying in Ottawa. Safe, Quiet neighborhood within walking to many amenities. <br />Executively appointed and furnished self-contained (580 sq ft) apartment on upper level of double garage of single detached house.<br />~ Open-concept, entertainment-sized living/dining area off the kitchen<br />~ Master bedroom boasts high end furniture with Queen sized bed and large double-closet<br />~ Living room with sofa/bed and office desk<br />- Wi-fi, Parking, Netflix, Prime incl.<br /><br /><b>The space</b><br />Conveniently located close to transit, shopping, parks, banks, downtown in only 15 mins.<br /><br />INCLUDES: Furnishings right down to the dishes, pots & pans, towels/linens, utilities, wireless internet.<br /><br /><b>Guest access</b><br />Interlock walkway leads you to your Private suite via side stairs. Come and go as you please.<br /><br /><b>Other things to note</b><br />Please park on the bottom, right-hand side of the laneway.",45.35885,-75.72958,Entire home/apt,4,1,1,2,100.0,66,0.9968,6.791873071256503,0.04262751249069719,0.13829787234042554,0.9987096774193548,3.219681929579884,0.6769256815781453,0.6263728405276568
554,21772282,Sunny Glebe Home|Wifi|Parking|Family Friendly,"This bright and renovated apartment has a Scandinavian vibe and is your perfect home away from home. Comfortable and warm, we have everything you need to make your stay an easy one. Located in the heart of the Glebe, one of Ottawa's most happening locations, this is your perfect place to easily explore from! Steps from the Rideau Canal, vibrant Bank Street and bustling Landsdowne Park you can literally walk for a few minutes and be at the coolest spots! A great space in an awesome neighbourhood!<br /><br /><b>The space</b><br />*Available monthly for $1900*",45.40068,-75.69024,Entire home/apt,4,1,2,2,60.0,147,0.9298,2.796243784903252,0.11357893337368127,0.31063829787234043,0.9611220196353436,3.4211622235257337,0.7227540927604232,0.7274289788274819
555,21812880,"LIVE, LAUGH, ❤️! 3 bedroom apartment! Long Term Available!","Central location! <br /><br />3 Full Bedrooms. Luxurious, Clean, and Spacious! The perfect home away from home with all the hotel comforts and more! Minutes away from Downtown, Byward Market, Rideau Shopping Center, Rideau Canal, and Parliament Hill! No better place to discover Ottawa.<br /><br />Parking Options available!<br /><br />In addition to all the essentials, this location is also equipped with:<br />- SmartTV (Netflix, YouTube... )<br />- Unlimited High Speed Internet<br />- Full Kitchen<br />- Washer/Dryer<br />- New AC setup for each room as of June 2019<br /><br />Safe and happy travels!<br /><br /><b>The space</b><br />This unit has three separate bedrooms for two couples or parents with children. A wonderful living room area which offers a Smart TV that allows Netflix and YouTube to be accessed. Additionally, a modern kitchen with Granite Countertops, Stainless Steel Fridge/Stove, Washer/Dryer, a fully renovated bathroom as well as access to a balcony!<br /><br /><b>Gues",45.43046,-75.67896999999998,Entire home/apt,8,1,3,4,101.0,142,0.9928,3.0668333978242566,0.10293783623225697,0.3,0.9964656381486676,3.4952725869105166,0.7396111269623818,0.7308818603638207
556,21820139,"Luxury 4 bed, 3 bath Townhouse Nr Byward, Parking","Spacious, comfortable 4 bedrooms, 3 bath townhouse with beautiful upscale decor, fully-equipped to make your stay comfortable. Conveniently located within walking distance to Byward market, Parliament, National Art Gallery, parks, Rideau Canal, Farmers Market, University of Ottawa. Great shopping and tons of restaurants options nearby. Great for families, business, large groups and convenient location. Parking included. Great for business travellers, families and large groups. Enhanced cleaning.<br /><br /><b>The space</b><br />This spacious townhouse is located over 3 floors and a lower level with 4 bedrooms and 3 full bathrooms with 2 Smart  TV's with Netflix and reliable Super High Speed Internet. House has beautiful wood flooring on all levels. <br /><br />On the main/1st floor, there is a fully equipped gourmet kitchen, a dining area with seating for 6 and comfortable sectional sofa, a Smart TV. The living room leads to the Patio in the backyard.<br />On the second floor, there ar",45.43396,-75.68934,Entire home/apt,8,3,4,4,329.0,116,0.9441,2.5825344648002773,0.12355921524432698,0.24468085106382975,0.9691444600280504,3.3992326616366353,0.7177660268825219,0.7274289788274819
557,21838881,"Entire 3 Bdrm, ❤️ of Downtown. Close to EVERYTHING!","Steps from the best of Ottawa’s downtown highlights, our home is tucked in a quiet corner of the Byward Market. Parks, museums, galleries and stores are a short walk. This 3 bedroom home is stocked with amenities for both business and pleasure travellers. We look forward to hosting great people. Message us now to book our listing!<br /><br /><b>The space</b><br />.<br /><br />Full main floor of our downtown triplex<br />Fully equipped kitchen<br />3 bedrooms w/ vintage & modern furnishing<br />TV w/ Chromecast for streaming from your device<br /><br /><b>Guest access</b><br />.<br /><br />Whole main floor of the house, with a separate entrance and lockbox key entry. <br /><br />Tandem parking available for one car. Please request in advance if needed.<br /><br /><b>Other things to note</b><br />.<br /><br />Proximity to Attractions<br /><br />Parliament Buildings 1.3km<br />National Gallery 900m<br />Rideau Centre 1.2km<br />Rideau Canal (Winterlude) 1.6km<br />National Arts Centre 1.8",45.43476,-75.69237,Entire home/apt,5,1,3,3,108.0,128,0.9359,2.4675746156166816,0.12964294995417475,0.2702127659574468,0.9645441795231416,3.423131204435221,0.723201954260736,0.7274289788274819
558,21844046,Private Guest Suite in the Glebe,"Perfect for a getaway in the heart of the city, for 2 or for families, this 1 bedroom apartment on a quiet residential Glebe street sleeps up to 4 adults. A couple of blocks from Lansdowne Park and TD Place Stadium, you can walk to shops, restaurants and entertainment, or catch transit anywhere in the city. Freshly painted and with a new sofa-bed in the living space, the suite has a separate entrance and a full kitchen. Driveway parking can be arranged - advise in advance if it's needed.<br /><br /><b>The space</b><br />This is a one bedroom basement apartment in a fully renovated family home on a quiet residential street in Ottawa's Glebe neighbourhood.<br /><br />The apartment has everything you need for a comfortable home-away-from-home. A separate bedroom, living room with brand new queen-size pull-out couch and tv, fully equipped kitchen (full size stove and fridge, small table and chairs), full bathroom with tub/shower combo.<br /><br />We use quality linens, and pride ourselves ",45.39978,-75.68952,Entire home/apt,4,1,1,2,90.0,103,0.9717,2.9079254557913656,0.10894698079870828,0.2170212765957447,0.9846283309957924,3.3888002311805385,0.7153930816023198,0.7274289788274819
559,21851133,"Private room & bath near Canal, St-Paul & Ottawa U","Private room and bath in new townhome located in quiet Old Ottawa East. Walking distance to Rideau Canal, TD Place & Lansdowne, Elgin St., Tulip Festival, The Glebe, Ottawa U & St. Paul University!<br /><br />The Green Door, Happy Goat, Café qui pense, Sula Wok and Italian deli are a 2 min. walk for food on Main St.<br /><br />We're a 7-min drive to ByWard Market, Rideau Centre & Parliament Hill. Buses and LRT service the Market, Centretown, Ottawa U., Carleton, General Hospital & CHEO.<br /><br />Free on-street parking<br /><br /><b>The space</b><br />Very centrally located! Right across from TD Place (across the Canal) accessible on foot in 15 min or a 5 min. Uber / taxi ride. A few steps away for skating the Canal in the winter or cycling in the summer, a 15-min walk to Elgin, The Glebe, Centretown and a 7 minutes ride to the ByWard Market or Parliament Hill.<br /><br /><b>Guest access</b><br />You get your own private bathroom, all shiny and new! Your bedroom and bathroom is on the",45.40643,-75.67459000000002,Private room,2,2,1,1,83.0,24,0.9815,3.4351101407088,0.09114864682335448,0.048936170212765966,0.990126227208976,3.201612145486403,0.6728155550779644,0.6561576779787038
560,21851730,Spacious private suite furnished basement,"This is clean, bright and spacious open concept 1500sq ft basement features media room, bedroom, private bathroom, mini fridge, kettle, coffee maker and home theatre. No door to the suite but curtain is provided at the stair for privacy. Close to Canadian Tire Centre, Sensplex, Tanger Outlet Mall and other Amenities.<br /><br /><b>The space</b><br />Basement suite is just off the shared main entrance of the house.  The basement doesn’t have a separate door. We will ensure the guests to have complete privacy during their stay.<br /><br /><b>Guest access</b><br />Suite has enter/exit access using keyless entry via main door. Wifi, comfortable Queen bed, bar chairs, comfy sofa, home theater, Electric kettle/Mini fridge  are available.<br /><br /><b>Other things to note</b><br />No drinking allowed.",45.26404,-75.93202,Private room,2,1,1,2,800.0,24,0.9844,24.228894150223077,0.006892853570909191,0.048936170212765966,0.9917531556802244,3.0379813443952575,0.635596333844815,0.6263728405276568
561,21878315,Quiet and Relaxing Executive Townhome,"This lovely townhome is located in a park-like setting and features an eat-in kitchen with solarium windows, cosy living room fireplace and visitor parking.<br />You can drive, walk or bike to shops, dine, and visit museums or head out along the various parkways. Public transit is at the doorstep and it’s minutes to downtown or the  Gatineau. See special COVID 19 practices under ""Other Things to Note"" below.<br /><br /><b>The space</b><br />The guest room is modest but comfortable with plenty of storage space in the large closet. The private bathroom is located across the hall and is roomy and well appointed.<br /><br /><b>Guest access</b><br />The living room, kitchen/solarium and patio are all common areas.   The condo's recreation facilities  are currently unavailable for Covid-19 .<br />WiFi Password available upon request.<br />Smoking is allowed in the kitchen and patio areas.<br /><br /><b>Other things to note</b><br />During COVID 19, Kitchen/Laundry use only available for 28+ ",45.444309999999994,-75.64724,Private room,1,1,1,1,52.0,9,0.9313,5.975542149840464,0.0494107945234855,0.01702127659574468,0.9619635343618512,3.0017334687282693,0.6273514453844214,0.6263728405276568
562,21907127,Private Executive Ottawa Suite & Exquisite Gardens,"Simple and elegant décor in a bright and spacious lower level suite. Minutes from shopping centres, transit and restaurants. This private lower level offers a living/dining area plus two bedrooms with top quality luxurious beds, a full kitchen with fridge and ice-maker, microwave oven, dishwasher, coffee maker and more. Private parking ( one car ), outdoor BBQ/kitchen, glorious patio overlooking pond/park.<br /><br />Please review Listing details and House Rules to ensure a quality stay and experience.<br /><br /><b>The space</b><br />This private space is ideal for families, busy executives and professionals  looking to get away to a quiet, serene, secure and convenient home with private parking, located a short drive to downtown Ottawa and Kanata.<br /><br />This two bedroom private Suite contains all the comforts of a home with all the essential amenities and situated in a home overlooking parkland and beautiful gardens with a luxurious patio, outdoor stone kitchen and BBQ and a ser",45.35754,-75.78128000000002,Entire home/apt,6,1,2,3,99.0,61,0.9703,8.59997342790098,0.032188092653526075,0.1276595744680851,0.983842917251052,3.143564511528293,0.6596121256750592,0.6263728405276568
563,21949277,Sandy Hill Embassy Area,"Beautiful 2 bedroom apartment in Sandy Hill embassy area, walking distance to Byward market, downtown Ottawa, Rideau canal, Rideau river, Parliament Hill and more. Apartment has parking, backyard patio (shared), 1 full and 1 half bathroom, over 1,000 square feet in historic duplex house.",45.42672,-75.67644,Entire home/apt,4,2,2,2,135.0,7,0.9784,3.1095819919406624,0.10142612046695353,0.012765957446808512,0.9883870967741936,3.1807794887032963,0.6680769896213741,0.6561576779787038
564,21961250,Luxury  Estate Home with Indoor Swimming Pool,"This high-end mansion is ready to pamper your every need and desire: indoor swimming pool(pool close during December to May) , sauna room, jacuzzi,  outdoor terrace with a gazebo and more. <br />It is ideal for business executives, high ranking government officials and diplomats, when you visit/ work in Ottawa, you will relax and enjoy at this luxury home at the same time.<br />Close to the Ottawa international airport, VIA train station, (Fallowfield), shopping mall , and only 20mins to downtown Ottawa.<br /><br /><b>The space</b><br />Located on a quiet and safe cul-de-sac, equipped with alarm system and surveillance cameras which are installed outside the house and indoor pool room.<br /><br />A fabulous fountain in the front yard welcomes you to this stately 5000 square foot home. The exquisite interior is decorated with European columns and molding, hardwood floor throughout and fireplaces everywhere you look (there are five!) beautiful Schoubek crystal chandeliers light up the en",45.29307,-75.74367,Entire home/apt,6,4,4,5,400.0,1,0.9688,14.184598007871795,0.016749050816364262,0.0,0.9830014025245442,2.982502309206361,0.6229771541382569,0.6263728405276568
565,21967021,The Plaid Room North House,"Welcome to The North House! Our clean, comfortable and cozy rooms are located in the heart of the Kanata Tech District. We are proud to offer a home away from home; the perfect place to unwind after a busy day of work, travel or recreation. Your stay a comfortable private bedroom; shared access to modern bathroom, basement rec room, high speed WIFI and cooked meals for an additional cost. We look forward to making your stay as easy and peaceful as possible!<br /><br /><b>The space</b><br />Our home is a bright and inviting bungalow located on a corner lot in a quiet and convenient neighbourhood, directly next to extensive and beautiful walking and biking paths. This room is located on the main floor and has a solid wood double bed. On this same floor you'll find the kitchen and laundry facilities. Outside feel free to use the shared patio or relax in the basement rec room with our other travelling professionals.<br /><br /><b>Guest access</b><br />Guests have access to the  following s",45.34737,-75.942,Private room,1,1,1,1,29.0,19,0.9954,19.506820235102733,0.010262258515270769,0.03829787234042553,0.9979242636746144,3.0525951803948104,0.6389203754769852,0.6263728405276568
566,21979661,Aviation Room Kanata North: Main Floor Double Bed,"Welcome to The North House! Our clean, comfortable and cozy rooms are located in the heart of the Kanata Tech District. We are proud to offer a home away from home; the perfect place to unwind after a busy day of work, travel or recreation. Your stay a comfortable private bedroom; shared access to modern bathroom, basement rec room, high speed WIFI and cooked meals for an additional cost. We look forward to making your stay as easy and peaceful as possible!<br /><br /><b>The space</b><br />Our home is a bright and inviting bungalow located on a corner lot in a quiet and convenient neighbourhood, directly next to extensive and beautiful walking and biking paths. This room is located on the main floor and has a solid wood double bed. On this same floor you'll find the kitchen and laundry facilities. Feel  free relax in the basement rec room with our other travelling professionals.<br /><br /><b>Guest access</b><br />Guests have access to their private bedroom and the following shared spa",45.34737,-75.94366,Private room,1,1,1,1,29.0,33,0.9717,19.62556647871411,0.010157653694540036,0.06808510638297872,0.9846283309957924,3.042285406759436,0.6365753295367349,0.6263728405276568
567,21981638,"Luxurious king bed, pvt bath, large quiet home","Bright, quiet, clean & comfortable room in elegant, pet-free, detached home. King-size bed with luxurious bedding, ample closet/drawer space & lighting, desk, Keurig coffee. Private bathroom nearby. Full access to kitchen/dining areas, living rooms & garden. Parking, toiletries, Netflix, air con, Wi-Fi. <br />Walk to shops, parks, restos, multiplex cinema, public transit, Canadian Tire Centre & Sensplex. Ten mins.' drive to Kanata tech hub & Tanger Outlet mall, 25 mins. to downtown.<br /><br /><b>The space</b><br />--THE BEDROOM: It's located on the second storey, at the opposite end of a  long hall from the master bedroom occupied by the host, so lots of privacy! <br />The sunny, large & quiet bedroom is tastefully decorated. The king-sized bed is super comfortable with soft, high thread-count cotton bedding, memory foam mattress topper and huge feather-filled duvet and pillows. You'll appreciate the good lighting for reading and working, the sizeable, leather-topped desk, coffee/tea ",45.31112,-75.92964,Private room,2,2,1,1,64.0,46,0.9594,20.678021618361214,0.009283046774131509,0.09574468085106384,0.9777279102384292,3.0474945051146145,0.6377601833834055,0.6263728405276568
568,22001867,Cedar room with Free Parking,"A cozy private bedroom in a newly-built townhouse! Great for a short or long term stay. Very friendly, safe and quiet neighbourhood within a short drive to Ottawa Airport, EY Centre and 25 mins to dowtown<br /><br /><b>The space</b><br />This guest bedroom is in a newly-built townhouse (2016), with its own closet and a shared bathroom (with tub) right outside the room. There is also a second half-bathroom (no tub/shower) on the main level of the house if needed. The room includes two small end tables with a lamp, a large dresser with mirror, a large window with a nice view of the backyard.<br /><br />We offer great hosting services like fast-speed WiFi, welcome basket with snacks and water bottles, towels and extra blanket.<br /><br />Guests are welcome to  to the main floor for limited time. an extra $5 per person for  Self-serve breakfast  (milk, cereal, eggs)  there is a supermarket (Freshco) within a walking distance!<br /><br />I am a great chef and I can offer a 3-course Mediterr",45.31678,-75.5953,Private room,2,2,1,1,51.0,231,0.9778,14.71759049353272,0.01588804151847282,0.4893617021276596,0.9880504908835904,3.4852892578153765,0.7373403336168894,0.6973062190641424
